"","date","player_name","played_game","at_bats","hits","runs_batted_in","homeruns","stolen_bases","special_hitting","innings_pitched","hits_allowed","runs_allowed","strikeouts","big_plays","special_pitching","Hitting.Handedness","Pitching.Handedness","player_type","captain","special_use_rate","batting_average","era","so9","hip","cum_at_bats","cum_hits","running_avg","cum_runs_allowed","cum_innings","running_era"
"125",2020-10-12,"Diddy Kong","1",4,0,0,0,1,1,8.3,4,3,7,0,0,0,0,"Speed","0",0.153846153846154,0.153846153846154,2.30642504118616,6.75453047775947,0.9518579535054,4,0,0,3,8.3,3.25301204819277
"126",2020-10-12,"DK","1",3,1,1,0,0,1,2.67,1,0,2,3,2,0,0,"Power","0",0.103975535168196,0.400611620795107,6,5.5,1.58333333333333,18,6,0.333333333333333,0,2.67,0
"127",2020-10-12,"Mario","1",2,2,0,0,0,2,0,0,0,0,0,0,0,0,"Balance","0",0.451790633608815,0.454545454545455,6.88951263077316,6.12401122735392,1.36089138385643,17,8,0.470588235294118,0,0.33,0
"128",2020-10-12,"Petey","1",4,1,2,1,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295454545454545,0,0,0,20,5,0.25,0,0,0
"129",2020-10-12,"Baby Bowser","1",3,1,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"130",2020-10-12,"Baby Luigi","1",3,1,0,0,1,1,7.3,0,0,0,0,0,0,0,"Speed","0",0.0454545454545455,0.227272727272727,2.97872340425532,5.1063829787234,1.18203309692671,3,1,0.333333333333333,0,7.3,0
"131",2020-10-12,"Bowser","1",3,1,1,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.028169014084507,0.315492957746479,12.3287671232877,12.3287671232877,1.91780821917808,19,7,0.368421052631579,0,0,0
"132",2020-10-12,"Goomba","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,4,1,0.25,0,0,0
"133",2020-10-12,"Monty","0",4,1,0,0,1,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,8,2,0.25,0,0,0
"134",2020-10-12,"Shy Guy","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,4,1,0.25,0,0,0
"135",2020-10-12,"Baby Mario","1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.28125,0,0,0,3,0,0,0,0,0
