Date,Player Name,Games Played,AB,Hits,RBI,HR,SB,Special,IP,Hits,Runs,SO,Big Plays,Special,Hitting Handedness,Pitching Handedness,Player Type,Capitan
9.23.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.23.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.23.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.23.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.23.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.23.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Waluigi,1,3,2,0,0,0,1,9,11,2,8,0,0,,,Technique,
9.24.20,Koopa,1,3,1,0,0,0,0,9,10,3,13,0,0,,,Balance,
9.24.20,Mario,1,4,3,1,0,0,2,0,0,0,0,1,0,,,Balance,
9.24.20,Birdo,1,5,2,2,0,0,0,0,0,0,0,2,0,,,Balance,
9.24.20,Daisy,1,4,2,0,0,1,1,0,0,0,0,0,0,,,Balance,
9.24.20,Hammer/Etc. Bro,1,4,2,0,0,1,0,0,0,0,0,0,0,,,Power,
9.24.20,Boo,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,DK,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Grandpapa Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Monty,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Petey,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Shy Guy,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.24.20,Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.24.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Flying Koopa,1,4,0,1,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.24.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Balance,
9.24.20,Magikoopa,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Peach,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.24.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.24.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.24.20,Yoshi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Koopa,1,4,1,0,0,0,0,7,11,3,8,0,0,,,Balance,
9.26.20,Waluigi,1,4,2,0,0,0,0,9,9,3,8,0,0,,,Technique,
9.26.20,Baby Luigi,1,3,0,0,0,0,0,3,7,5,0,0,0,,,Speed,
9.26.20,Toad,1,4,2,0,0,1,0,5,5,2,4,0,0,,,Balance,
9.26.20,Waluigi,1,4,1,0,0,0,0,9,5,0,5,0,0,,,Technique,
9.26.20,Flying Koopa,1,3,1,1,0,0,0,2,2,1,1,0,0,,,Technique,
9.26.20,Mario,1,4,3,0,0,0,3,0,0,0,0,0,0,,,Balance,
9.26.20,Bowser,1,3,2,2,2,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Birdo,1,4,2,0,0,1,2,0,0,0,0,2,0,,,Balance,
9.26.20,Grandpapa Toad,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Boo,1,4,2,1,0,0,0,0,0,0,0,1,0,,,Technique,
9.26.20,DK,1,5,2,0,0,0,0,0,0,0,0,1,0,,,Power,
9.26.20,Grandpapa Toad,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Mario,1,4,2,0,0,2,0,0,0,0,0,1,0,,,Balance,
9.26.20,Peach,1,4,2,3,0,0,2,0,0,0,0,0,0,,,Technique,
9.26.20,Yoshi,1,5,2,0,0,0,1,0,0,0,0,0,0,,,Speed,
9.26.20,Boo,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Daisy,1,4,1,0,0,0,1,0,0,0,0,1,0,,,Balance,
9.26.20,DK,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Flying Koopa,1,4,1,2,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Petey,1,4,1,0,0,0,0,0,0,0,0,2,0,,,Power,
9.26.20,Birdo,1,3,1,1,0,1,0,0,0,0,0,2,0,,,Balance,
9.26.20,Daisy,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Balance,
9.26.20,Hammer/Etc. Bro,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Luigi,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Balance,
9.26.20,Petey,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Power,
9.26.20,Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,Hammer/Etc. Bro,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Koopa,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Balance,
9.26.20,Luigi,1,4,0,2,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,Magikoopa,1,3,0,0,0,0,0,1,0,2,0,1,0,,,Technique,
9.26.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Peach,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Yoshi,1,3,0,0,0,0,2,0,0,0,0,0,0,,,Speed,
9.26.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Bowser,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Drybones,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Magikoopa,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.26.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.26.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.26.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.26.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Boo,1,4,0,1,0,0,0,9,8,3,12,0,0,,,Technique,
9.27.20,Waluigi,1,4,2,1,0,0,1,3,4,4,2,0,3,,,Technique,
9.27.20,Koopa,1,4,0,0,0,0,0,5.67,3,0,8,0,0,,,Balance,
9.27.20,Grandpapa Toad,1,4,1,1,0,0,0,0.33,1,0,0,0,0,,,Technique,
9.27.20,Mumbo,1,3,3,0,0,1,0,0,0,0,0,0,0,,,Power,
9.27.20,Birdo,1,4,2,1,0,0,2,0,0,0,0,0,0,,,Balance,
9.27.20,Daisy,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.27.20,Flying Koopa,1,3,2,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.27.20,Bowser,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,DK,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Power,
9.27.20,Hammer/Etc. Bro,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Luigi,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Balance,
9.27.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.27.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.27.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.27.20,Mario,1,4,0,0,0,0,1,0,0,0,0,1,0,,,Balance,
9.27.20,Monty,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Peach,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Technique,
9.27.20,Petey,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.27.20,Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.27.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.27.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.27.20,Yoshi,1,3,0,1,0,1,0,0,0,0,0,0,0,,,Speed,
9.28.20,Waluigi,1,3,0,0,0,0,1,2.67,11,6,2,0,0,,,Technique,
9.28.20,Flying Koopa,1,3,1,0,0,0,0,6.33,8,4,6,0,0,,,Technique,
9.28.20,Boo,1,6,1,0,0,0,0,9,6,1,7,0,0,,,Technique,
9.28.20,DK,1,6,4,2,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Birdo,1,5,3,3,0,0,3,0,0,0,0,1,0,,,Balance,
9.28.20,Koopa,1,5,3,2,0,0,0,0,0,0,0,0,0,,,Balance,
9.28.20,Mario,1,5,3,2,0,0,3,0,0,0,0,0,0,,,Balance,
9.28.20,Drybones,1,5,2,1,0,0,0,0,0,0,0,1,0,,,Technique,
9.28.20,Hammer/Etc. Bro,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Luigi,1,6,2,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.28.20,Bowser,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Daisy,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Balance,
9.28.20,Magikoopa,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.28.20,Petey,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.28.20,Grandpapa Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.28.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Power,
9.28.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Peach,1,6,0,0,0,0,1,0,0,0,0,1,0,,,Technique,
9.28.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.28.20,Toad,1,4,0,1,0,0,0,0,0,0,0,0,0,,,Balance,
9.28.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.28.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.28.20,Yoshi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Koopa,1,4,1,1,0,0,0,10,13,5,11,0,0,,,Balance,
9.29.20,Waluigi,1,5,2,0,0,0,0,10,11,3,7,0,0,,,Technique,
9.29.20,DK,1,5,3,2,0,0,2,0,0,0,0,0,0,,,Power,
9.29.20,Grandpapa Toad,1,5,3,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.29.20,Luigi,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.29.20,Mario,1,4,2,0,0,1,3,0,0,0,0,0,0,,,Balance,
9.29.20,Yoshi,1,4,2,0,0,0,1,0,0,0,0,0,0,,,Speed,
9.29.20,Birdo,1,3,1,0,0,0,1,0,0,0,0,2,0,,,Balance,
9.29.20,Boo,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Technique,
9.29.20,Bowser,1,5,1,1,0,0,1,0,0,0,0,0,0,,,Power,
9.29.20,Daisy,1,4,1,1,0,0,1,0,0,0,0,0,0,,,Balance,
9.29.20,Flying Koopa,1,5,1,2,0,0,0,0,0,0,0,1,0,,,Technique,
9.29.20,Mumbo,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Power,
9.29.20,Peach,1,3,1,0,0,0,0,0,0,0,0,2,0,,,Technique,
9.29.20,Petey,1,4,1,0,0,0,0,0,0,0,0,2,0,,,Power,
9.29.20,Toad,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Balance,
9.29.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.29.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Drybones,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.29.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.29.20,Hammer/Etc. Bro,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.29.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
9.29.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
9.29.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
9.29.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
9.29.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
5.2.20,Birdo,1,4,3,1,0,0,1,0,0,0,0,1,0,,,Balance,1
5.2.20,Boo,1,4,2,0,0,0,0,9,10,3,5,0,0,,,Technique,0
5.2.20,Bowser,1,3,0,1,0,0,0,0,0,0,0,0,0,,,Power,1
5.2.20,Daisy,1,4,1,1,0,0,1,0,0,0,0,0,0,,,Balance,1
5.2.20,DK,1,3,1,0,0,1,1,0,0,0,0,0,0,,,Power,1
5.2.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
5.2.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Technique,0
5.2.20,Grandpapa Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
5.2.20,Hammer/Etc. Bro,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
5.2.20,Koopa,1,4,0,0,0,0,0,9,10,1,11,0,0,,,Balance,0
5.2.20,Luigi,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Balance,1
5.2.20,Magikoopa,1,4,3,0,0,0,0,0,0,0,0,0,0,,,Technique,0
5.2.20,Mario,1,4,3,0,0,0,3,0,0,0,0,1,0,,,Balance,1
5.2.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
5.2.20,Mumbo,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
5.2.20,Peach,1,3,0,0,0,0,1,0,0,0,0,0,0,,,Technique,1
5.2.20,Petey,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Power,0
5.2.20,Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
5.2.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
5.2.20,Yoshi,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Speed,1
5.2.20,King Boo,1,4,2,1,0,0,0,0,0,0,0,0,0,,,Power,0
5.2.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
5.2.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
5.2.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
5.2.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
5.2.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
5.2.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
5.2.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
5.2.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
5.2.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
5.2.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Birdo,1,4,0,0,0,0,0,0.33,0,0,1,1,1,,,Balance,1
6.1.20,Boo,1,5,4,1,0,1,0,9,13,6,9,0,0,,,Technique,0
6.1.20,Bowser,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.1.20,Daisy,1,4,2,3,0,0,1,0,0,0,0,0,0,,,Balance,1
6.1.20,DK,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.1.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.1.20,Flying Koopa,1,3,1,1,0,0,0,4,4,2,5,0,0,,,Technique,0
6.1.20,Grandpapa Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.1.20,Hammer/Etc. Bro,1,5,1,1,0,1,0,0,0,0,0,0,0,,,Power,0
6.1.20,Koopa,1,5,1,0,0,0,0,4.66,8,2,7,0,0,,,Balance,0
6.1.20,Luigi,1,4,2,1,0,0,0,0,0,0,0,0,0,,,Balance,1
6.1.20,Magikoopa,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.1.20,Mario,1,5,2,0,0,0,2,0,0,0,0,1,0,,,Balance,1
6.1.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Mumbo,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
6.1.20,Peach,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
6.1.20,Petey,1,4,0,0,0,0,0,0,0,0,0,3,0,,,Power,0
6.1.20,Toad,1,5,4,0,0,1,0,0,0,0,0,0,0,,,Balance,0
6.1.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.1.20,Yoshi,1,5,2,0,0,1,0,0,0,0,0,0,0,,,Speed,1
6.1.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
6.1.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
6.1.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
6.1.20,Toadette,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
6.1.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.1.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.1.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
6.1.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Birdo,1,4,1,0,0,0,1,0,0,0,0,2,0,,,Balance,1
6.12.20,Boo,1,4,2,1,0,0,0,9,6,1,9,0,0,,,Technique,0
6.12.20,Bowser,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.12.20,Daisy,1,3,1,1,0,0,0,0,0,0,0,0,0,,,Balance,1
6.12.20,DK,1,4,2,1,0,0,1,0,0,0,0,0,0,,,Power,1
6.12.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.12.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.12.20,Grandpapa Toad,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.12.20,Hammer/Etc. Bro,1,4,1,4,1,0,0,0,0,0,0,0,0,,,Power,0
6.12.20,Koopa,1,4,2,0,0,0,0,9.66,10,6,7,0,0,,,Balance,0
6.12.20,Luigi,1,3,1,0,0,0,0,0,0,0,0,1,0,,,Balance,1
6.12.20,Magikoopa,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
6.12.20,Mario,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Balance,1
6.12.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
6.12.20,Peach,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
6.12.20,Petey,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
6.12.20,Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,0
6.12.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.12.20,Yoshi,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Speed,1
6.12.20,King Boo,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
6.12.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
6.12.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,1
6.12.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,1
6.12.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
6.12.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
6.12.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
6.12.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Birdo,1,5,3,0,0,0,3,0,0,0,0,2,0,,,Balance,1
11.15.20,Boo,1,5,5,1,0,0,0,8.67,7,2,5,0,0,,,Technique,0
11.15.20,Bowser,1,5,1,3,1,0,0,0.33,0,0,1,1,2,,,Power,1
11.15.20,Daisy,1,5,4,5,0,0,1,0,0,0,0,0,0,,,Balance,1
11.15.20,DK,1,6,1,0,0,0,1,0,0,0,0,0,0,,,Power,1
11.15.20,Drybones,1,5,3,1,0,0,0,0,0,0,0,0,0,,,Technique,0
11.15.20,Flying Koopa,1,4,0,0,0,0,0,5.67,15,6,4,0,0,,,Technique,0
11.15.20,Grandpapa Toad,1,6,4,0,0,0,1,0,0,0,0,0,0,,,Technique,0
11.15.20,Hammer/Etc. Bro,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.15.20,Koopa,1,4,1,1,1,0,0,2.33,10,7,4,0,0,,,Balance,0
11.15.20,Luigi,1,4,2,2,0,0,0,0,0,0,0,0,0,,,Balance,1
11.15.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
11.15.20,Mario,1,4,2,1,0,1,4,0,0,0,0,0,0,,,Balance,1
11.15.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.15.20,Peach,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Technique,1
11.15.20,Petey,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Power,0
11.15.20,Toad,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.15.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
11.15.20,Yoshi,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Speed,1
11.15.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
11.15.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
11.15.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
11.15.20,Waluigi,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Technique,1
