"","date","player_name","played_game","at_bats","hits","runs_batted_in","homeruns","stolen_bases","special_hitting","innings_pitched","hits_allowed","runs_allowed","strikeouts","big_plays","special_pitching","Hitting.Handedness","Pitching.Handedness","player_type","captain","special_use_rate","batting_average","era","so9","hip","cum_at_bats","cum_hits","running_avg","cum_runs_allowed","cum_innings","running_era"
"1265",2020-03-31,"Wario","1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,25,5,0.2,0,0,0
"1266",2020-03-31,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"1267",2020-03-31,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1268",2020-03-31,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1269",2020-03-31,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,3,1,0.333333333333333,0,0,0
"1270",2020-03-31,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1271",2020-03-31,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1272",2020-04-10,"Flying Koopa","1",5,2,0,0,1,0,9,14,6,5,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,177,57,0.322033898305085,63,129.64,4.37365010799136
"1273",2020-04-10,"Boo","1",5,1,0,0,0,0,9,14,5,13,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,183,63,0.344262295081967,111,212.34,4.70471884713196
"1274",2020-04-10,"Luigi","1",4,3,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,165,53,0.321212121212121,0,0,0
"1275",2020-04-10,"Mario","1",5,3,3,0,0,3,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,179,79,0.441340782122905,5,5.99,7.51252086811352
"1276",2020-04-10,"Petey","1",4,3,1,0,1,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295138888888889,0,0,0,177,61,0.344632768361582,0,0,0
"1277",2020-04-10,"Baby Bowser","1",4,2,1,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,7,3,0.428571428571429,0,0,0
"1278",2020-04-10,"Daisy","1",5,2,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,155,59,0.380645161290323,7,12.99,4.84988452655889
"1279",2020-04-10,"Grandpapa Toad","1",5,2,2,0,0,0,0,0,0,0,1,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,192,81,0.421875,0,0,0
"1280",2020-04-10,"Magikoopa","1",4,2,1,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,66,14,0.212121212121212,0,0,0
"1281",2020-04-10,"Toad","1",5,2,1,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,187,80,0.427807486631016,9,16.67,4.85902819436113
"1282",2020-04-10,"Birdo","1",5,1,0,0,0,2,0,0,0,0,2,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,186,62,0.333333333333333,0,0.66,0
"1283",2020-04-10,"DK","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,166,66,0.397590361445783,20,25,7.2
"1284",2020-04-10,"Hammer/Etc. Bro","1",5,1,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,171,61,0.35672514619883,0,0,0
"1285",2020-04-10,"King Boo","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,24,4,0.166666666666667,0,0,0
"1286",2020-04-10,"Peach","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,122,36,0.295081967213115,6,9.66,5.59006211180124
"1287",2020-04-10,"Yoshi","1",3,1,2,0,0,0,0,0,0,0,1,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,167,65,0.389221556886228,1,1.67,5.38922155688623
"1288",2020-04-10,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,7,2,0.285714285714286,2,16.3,1.10429447852761
"1289",2020-04-10,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,22,7,0.318181818181818,0,0.33,0
"1290",2020-04-10,"Bowser","1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,170,58,0.341176470588235,4,2.66,13.5338345864662
"1291",2020-04-10,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,15,1,0.0666666666666667,8,28.3,2.54416961130742
"1292",2020-04-10,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,95,29,0.305263157894737,0,0,0
"1293",2020-04-10,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1294",2020-04-10,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1295",2020-04-10,"Koopa","1",5,0,0,0,0,0,0,0,0,0,1,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,181,59,0.325966850828729,79,222.34,3.19780516326347
"1296",2020-04-10,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,21,4,0.19047619047619,0,0,0
"1297",2020-04-10,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,84,16,0.19047619047619,5,0.66,68.1818181818182
"1298",2020-04-10,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,55,16,0.290909090909091,2,4,4.5
"1299",2020-04-10,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,28,5,0.178571428571429,0,0,0
"1300",2020-04-10,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,38,8,0.210526315789474,0,0,0
"1301",2020-04-10,"Waluigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,96,30,0.3125,40,69.67,5.16721687957514
"1302",2020-04-10,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,25,5,0.2,0,0,0
"1303",2020-04-14,"Boo","1",4,1,0,0,0,0,7,11,5,7,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,187,64,0.342245989304813,116,219.34,4.75973374669463
"1304",2020-04-14,"Koopa","1",4,2,1,1,0,0,9,6,0,11,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,185,61,0.32972972972973,79,231.34,3.07339846113945
"1305",2020-04-14,"Bowser","1",4,0,0,0,0,0,0.33,1,1,1,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,174,58,0.333333333333333,5,2.99,15.0501672240803
"1306",2020-04-14,"Grandpapa Toad","1",4,3,2,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,196,84,0.428571428571429,0,0,0
"1307",2020-04-14,"Petey","1",4,2,0,0,1,0,0,0,0,0,0,0,0,0,"Power","0",0,0.295138888888889,0,0,0,181,63,0.348066298342541,0,0,0
"1308",2020-04-14,"Yoshi","1",4,2,0,0,0,1,0,0,0,0,0,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,171,67,0.391812865497076,1,1.67,5.38922155688623
"1309",2020-04-14,"Birdo","1",3,1,0,0,0,2,0,0,0,0,0,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,189,63,0.333333333333333,0,0.66,0
"1310",2020-04-14,"Daisy","1",3,1,0,0,0,0,0,0,0,0,1,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,158,60,0.379746835443038,7,12.99,4.84988452655889
"1311",2020-04-14,"DK","1",4,1,0,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,170,67,0.394117647058824,20,25,7.2
"1312",2020-04-14,"Hammer/Etc. Bro","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,175,62,0.354285714285714,0,0,0
"1313",2020-04-14,"King Boo","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,28,5,0.178571428571429,0,0,0
"1314",2020-04-14,"Luigi","1",4,1,1,0,0,1,0,0,0,0,1,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,169,54,0.319526627218935,0,0,0
"1315",2020-04-14,"Mario","1",3,1,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,182,80,0.43956043956044,5,5.99,7.51252086811352
"1316",2020-04-14,"Noki","1",3,1,0,0,0,2,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,58,17,0.293103448275862,2,4,4.5
"1317",2020-04-14,"Toad","1",4,1,0,0,1,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,191,81,0.424083769633508,9,16.67,4.85902819436113
"1318",2020-04-14,"Baby Bowser","1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,10,3,0.3,0,0,0
"1319",2020-04-14,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,7,2,0.285714285714286,2,16.3,1.10429447852761
"1320",2020-04-14,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,22,7,0.318181818181818,0,0.33,0
"1321",2020-04-14,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,15,1,0.0666666666666667,8,28.3,2.54416961130742
"1322",2020-04-14,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,95,29,0.305263157894737,0,0,0
"1323",2020-04-14,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1324",2020-04-14,"Flying Koopa","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,181,57,0.314917127071823,63,129.64,4.37365010799136
"1325",2020-04-14,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1326",2020-04-14,"Magikoopa","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,66,14,0.212121212121212,0,0,0
"1327",2020-04-14,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,21,4,0.19047619047619,0,0,0
"1328",2020-04-14,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,84,16,0.19047619047619,5,0.66,68.1818181818182
"1329",2020-04-14,"Peach","0",4,0,0,0,0,0,1.67,0,1,0,0,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,126,36,0.285714285714286,7,11.33,5.56045895851721
"1330",2020-04-14,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,28,5,0.178571428571429,0,0,0
"1331",2020-04-14,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,38,8,0.210526315789474,0,0,0
"1332",2020-04-14,"Waluigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,96,30,0.3125,40,69.67,5.16721687957514
"1333",2020-04-14,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,25,5,0.2,0,0,0
"1334",2020-04-16,"Flying Koopa","1",4,1,0,0,1,0,9,11,2,4,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,185,58,0.313513513513514,65,138.64,4.21956145412579
"1335",2020-04-16,"Boo","1",4,2,1,0,0,0,4.33,8,4,2,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,191,66,0.345549738219895,120,223.67,4.82854204855367
"1336",2020-04-16,"Koopa","1",4,0,0,0,0,0,3.67,6,3,3,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,189,61,0.322751322751323,82,235.01,3.14029190247224
"1337",2020-04-16,"Daisy","1",4,3,1,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,162,63,0.388888888888889,7,12.99,4.84988452655889
"1338",2020-04-16,"Hammer/Etc. Bro","1",4,3,2,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,179,65,0.363128491620112,0,0,0
"1339",2020-04-16,"Bowser","1",4,2,2,2,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,178,60,0.337078651685393,5,2.99,15.0501672240803
"1340",2020-04-16,"Birdo","1",4,2,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,193,65,0.336787564766839,0,0.66,0
"1341",2020-04-16,"DK","1",4,2,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,174,69,0.396551724137931,20,25,7.2
"1342",2020-04-16,"Grandpapa Toad","1",4,2,2,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,200,86,0.43,0,0,0
"1343",2020-04-16,"Luigi","1",4,2,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,173,56,0.323699421965318,0,0,0
"1344",2020-04-16,"Mario","1",4,2,0,0,0,3,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,186,82,0.440860215053763,5,5.99,7.51252086811352
"1345",2020-04-16,"Magikoopa","0",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,70,15,0.214285714285714,0,0,0
"1346",2020-04-16,"Toad","1",4,1,0,0,1,0,0,0,0,0,2,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,195,82,0.420512820512821,9,16.67,4.85902819436113
"1347",2020-04-16,"Wario","1",4,1,0,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,29,6,0.206896551724138,0,0,0
"1348",2020-04-16,"Yoshi","1",4,1,2,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,175,68,0.388571428571429,1,1.67,5.38922155688623
"1349",2020-04-16,"Baby Bowser","1",4,0,0,0,0,1,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,14,3,0.214285714285714,0,0,0
"1350",2020-04-16,"Baby Luigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,7,2,0.285714285714286,2,16.3,1.10429447852761
"1351",2020-04-16,"Baby Mario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,22,7,0.318181818181818,0,0.33,0
"1352",2020-04-16,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,15,1,0.0666666666666667,8,28.3,2.54416961130742
"1353",2020-04-16,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,95,29,0.305263157894737,0,0,0
"1354",2020-04-16,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1355",2020-04-16,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1356",2020-04-16,"King Boo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,28,5,0.178571428571429,0,0,0
"1357",2020-04-16,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,21,4,0.19047619047619,0,0,0
"1358",2020-04-16,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,84,16,0.19047619047619,5,0.66,68.1818181818182
"1359",2020-04-16,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,58,17,0.293103448275862,2,4,4.5
"1360",2020-04-16,"Peach","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,130,36,0.276923076923077,7,11.33,5.56045895851721
"1361",2020-04-16,"Petey","1",4,0,0,0,0,0,0,0,0,0,2,0,0,0,"Power","0",0,0.295138888888889,0,0,0,185,63,0.340540540540541,0,0,0
"1362",2020-04-16,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,28,5,0.178571428571429,0,0,0
"1363",2020-04-16,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,38,8,0.210526315789474,0,0,0
"1364",2020-04-16,"Waluigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,96,30,0.3125,40,69.67,5.16721687957514
"1365",2020-04-17,"Baby Luigi","1",4,0,0,0,0,0,9,16,3,7,0,1,0,0,"Speed","0",0.0588235294117647,0.176470588235294,3.37801608579089,5.30831099195711,1.09919571045576,11,2,0.181818181818182,5,25.3,1.77865612648221
"1366",2020-04-17,"Koopa","1",5,0,0,0,0,0,9,15,6,9,0,0,0,0,"Balance","0",0.0101010101010101,0.313131313131313,3.20738137082601,7.95254833040422,1.23999218902558,194,61,0.314432989690722,88,244.01,3.24576861604033
"1367",2020-04-17,"Mario","1",5,5,3,0,1,3,0,0,0,0,0,0,0,0,"Balance","0",0.430034129692833,0.453924914675768,8.3017320897817,6.45690273649687,1.63984831403095,191,87,0.455497382198953,5,5.99,7.51252086811352
"1368",2020-04-17,"DK","1",5,4,0,0,0,0,0,0,0,0,1,0,0,0,"Power","0",0.1003861003861,0.409266409266409,7.2,5.4,1.76,179,73,0.407821229050279,20,25,7.2
"1369",2020-04-17,"Grandpapa Toad","1",5,3,0,0,1,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.438311688311688,0,0,3.03030303030303,205,89,0.434146341463415,0,0,0
"1370",2020-04-17,"Hammer/Etc. Bro","1",4,3,0,0,1,0,0,0,0,0,0,0,0,0,"Power","0",0,0.380281690140845,13.5,0,2,183,68,0.371584699453552,0,0,0
"1371",2020-04-17,"Luigi","1",4,3,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.0428571428571429,0.335714285714286,0,0,0,177,59,0.333333333333333,0,0,0
"1372",2020-04-17,"Flying Koopa","1",5,2,2,1,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,190,60,0.315789473684211,65,138.64,4.21956145412579
"1373",2020-04-17,"Birdo","1",5,2,0,0,0,1,0,0,0,0,0,0,0,0,"Balance","0",0.26,0.343333333333333,21.6867469879518,5.42168674698795,2.40963855421687,198,67,0.338383838383838,0,0.66,0
"1374",2020-04-17,"Boo","1",4,2,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0,0.343333333333333,4.38813843817441,7.81712093357845,1.40676204939653,195,68,0.348717948717949,120,223.67,4.82854204855367
"1375",2020-04-17,"King Boo","1",3,2,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0149253731343284,0.208955223880597,0,0,0,31,7,0.225806451612903,0,0,0
"1376",2020-04-17,"Bowser","1",5,1,1,1,0,0,0,0,0,0,0,0,0,0,"Power","0",0.034965034965035,0.332167832167832,13.5542168674699,10.8433734939759,2.10843373493976,183,61,0.333333333333333,5,2.99,15.0501672240803
"1377",2020-04-17,"Magikoopa","1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00680272108843537,0.217687074829932,18,0,0,74,16,0.216216216216216,0,0,0
"1378",2020-04-17,"Petey","1",4,1,0,0,0,0,0,0,0,0,4,0,0,0,"Power","0",0,0.295138888888889,0,0,0,189,64,0.338624338624339,0,0,0
"1379",2020-04-17,"Toad","1",5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.391447368421053,4.62724935732648,6.94087403598972,1.45672664952871,200,83,0.415,9,16.67,4.85902819436113
"1380",2020-04-17,"Yoshi","1",5,1,1,0,0,1,0,0,0,0,0,0,0,0,"Speed","0",0.131578947368421,0.345864661654135,5.38922155688623,0,2.39520958083832,180,69,0.383333333333333,1,1.67,5.38922155688623
"1381",2020-04-17,"Baby Bowser","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0588235294117647,0.147058823529412,4.90463215258856,12.2615803814714,1.90735694822888,14,3,0.214285714285714,0,0,0
"1382",2020-04-17,"Baby Mario","1",3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.275862068965517,0,0,0,25,7,0.28,0,0.33,0
"1383",2020-04-17,"Daisy","1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0.151515151515152,0.34469696969697,4.67012601927354,11.3417346182357,1.70496664195701,166,63,0.379518072289157,7,12.99,4.84988452655889
"1384",2020-04-17,"Diddy Kong","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.105263157894737,0.0526315789473684,2.54416961130742,6.04240282685512,0.777385159010601,15,1,0.0666666666666667,8,28.3,2.54416961130742
"1385",2020-04-17,"Drybones","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.00649350649350649,0.285714285714286,0,0,0,95,29,0.305263157894737,0,0,0
"1386",2020-04-17,"Flying Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0,0,0,0,4,0,0,0,0,0
"1387",2020-04-17,"Goomba","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.315789473684211,0,0,0,15,6,0.4,0,0,0
"1388",2020-04-17,"Monty","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.193548387096774,0,0,0,21,4,0.19047619047619,0,0,0
"1389",2020-04-17,"Mumbo","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0,0.247863247863248,68.1818181818182,13.6363636363636,12.1212121212121,84,16,0.19047619047619,5,0.66,68.1818181818182
"1390",2020-04-17,"Noki","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0.0649350649350649,0.233766233766234,4.5,2.25,2.5,58,17,0.293103448275862,2,4,4.5
"1391",2020-04-17,"Peach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.0985915492957746,0.253521126760563,6.7524115755627,7.23472668810289,1.39335476956056,130,36,0.276923076923077,7,11.33,5.56045895851721
"1392",2020-04-17,"Shy Guy","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balance","0",0,0.170731707317073,13.4831460674157,6.74157303370787,2.99625468164794,28,5,0.178571428571429,0,0,0
"1393",2020-04-17,"Toadette","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speed","0",0,0.210526315789474,0,0,0,38,8,0.210526315789474,0,0,0
"1394",2020-04-17,"Waluigi","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Technique","0",0.19047619047619,0.333333333333333,4.75027572081298,7.58626122577596,1.44950370253663,96,30,0.3125,40,69.67,5.16721687957514
"1395",2020-04-17,"Wario","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Power","0",0.0909090909090909,0.181818181818182,0,0,0,29,6,0.206896551724138,0,0,0
"1396",2020-04-02,"Flying Koopa","1",3,1,0,0,1,0,9,8,4,10,0,0,0,0,"Technique","0",0.0069204152249135,0.325259515570934,4.12968665096903,7.11827567469661,1.42486264565598,193,61,0.316062176165803,69,147.64,4.206177187754
